loss,val_loss,learning rate
0.3133465051651001,0.4743318557739258,3.75e-05
0.3032025694847107,0.4743039608001709,3.75e-05
0.3042815625667572,0.47446614503860474,3.75e-05
0.3023500442504883,0.47866934537887573,3.75e-05
0.3072466552257538,0.4724501967430115,3.75e-05
0.3131234645843506,0.47834718227386475,3.75e-05
0.30604788661003113,0.47669216990470886,3.75e-05
0.3058777451515198,0.47600096464157104,3.75e-05
0.3051370084285736,0.4763633906841278,3.75e-05
0.2948896288871765,0.47583118081092834,1.875e-05
0.30418500304222107,0.4770549535751343,1.875e-05
0.3143141269683838,0.47414353489875793,1.875e-05
0.3118661046028137,0.4733569025993347,1.875e-05
0.3082519471645355,0.4751378893852234,1.875e-05
0.30687767267227173,0.47417622804641724,1.875e-05
0.29378533363342285,0.47587546706199646,1.875e-05
0.3001933991909027,0.47636136412620544,1.875e-05
0.2971257269382477,0.476076602935791,1.875e-05
0.31188151240348816,0.47513189911842346,1.875e-05
0.30649206042289734,0.4730755686759949,1.875e-05
0.2983797490596771,0.47656679153442383,1.875e-05
0.3016316294670105,0.47530868649482727,1.875e-05
0.3021174967288971,0.47344914078712463,1.875e-05
0.3018512427806854,0.477508008480072,1.875e-05
0.3056752383708954,0.4755381941795349,1.875e-05
0.30590739846229553,0.4755017161369324,1.875e-05
0.30431225895881653,0.47744137048721313,1.875e-05
0.30680137872695923,0.47523242235183716,1.875e-05
0.3069741427898407,0.47406136989593506,1.875e-05
0.30124709010124207,0.4752246141433716,1.875e-05
0.3046571612358093,0.47687265276908875,1.875e-05
0.29721006751060486,0.47517454624176025,1.875e-05
0.29655778408050537,0.47692057490348816,1.875e-05
0.31071433424949646,0.4763381779193878,1.875e-05
0.2998175323009491,0.47447723150253296,1.875e-05
0.3038940727710724,0.4764792323112488,1.875e-05
0.306810587644577,0.47595125436782837,1.875e-05
0.2934679687023163,0.4762907326221466,1.875e-05
0.29274457693099976,0.4749244749546051,1.875e-05
0.3020915985107422,0.47633326053619385,1.875e-05
0.30866849422454834,0.4779794216156006,1.875e-05
0.31212031841278076,0.47796204686164856,1.875e-05
0.305271178483963,0.4770823121070862,1.875e-05
0.3078921437263489,0.47730720043182373,1.875e-05
0.2995908260345459,0.4770272672176361,1.875e-05
0.29755017161369324,0.473896861076355,1.875e-05
0.3020658791065216,0.47376835346221924,1.875e-05
0.3120020627975464,0.47501033544540405,1.875e-05
0.308328241109848,0.4748486578464508,1.875e-05
0.3084167242050171,0.47446829080581665,9.375e-06
0.3175348937511444,0.4756491482257843,9.375e-06
0.29922449588775635,0.47457510232925415,9.375e-06
0.2987680733203888,0.47395503520965576,9.375e-06
0.2999187707901001,0.4744666516780853,9.375e-06
0.3054565191268921,0.47502267360687256,9.375e-06
0.2935183644294739,0.47323179244995117,9.375e-06
0.30653828382492065,0.4742359519004822,9.375e-06
0.3014674782752991,0.4754802882671356,9.375e-06
0.3054882287979126,0.47479432821273804,9.375e-06
0.3039822578430176,0.47502192854881287,9.375e-06
0.3024978041648865,0.4744272530078888,9.375e-06
0.30912837386131287,0.4740200936794281,9.375e-06
0.2943187654018402,0.47355416417121887,9.375e-06
0.3040843605995178,0.4732847213745117,9.375e-06
0.30285391211509705,0.47407689690589905,9.375e-06
0.30119502544403076,0.47341036796569824,9.375e-06
0.30817314982414246,0.4741215109825134,9.375e-06
0.30544978380203247,0.47471994161605835,9.375e-06
0.29477939009666443,0.47409242391586304,9.375e-06
0.2951948642730713,0.47516924142837524,9.375e-06
0.29538214206695557,0.4744490087032318,9.375e-06
0.29579228162765503,0.4737304449081421,9.375e-06
0.2968653440475464,0.4738274812698364,9.375e-06
0.2986171841621399,0.47372108697891235,9.375e-06
0.29643067717552185,0.4731373190879822,9.375e-06
0.29134371876716614,0.47435110807418823,9.375e-06
0.2924286425113678,0.473876953125,9.375e-06
0.30299055576324463,0.47494038939476013,9.375e-06
0.2934541404247284,0.4754909574985504,9.375e-06
0.300203412771225,0.475284606218338,9.375e-06
0.3092602491378784,0.4743070602416992,9.375e-06
0.30119284987449646,0.47320330142974854,9.375e-06
0.3056192696094513,0.47362595796585083,9.375e-06
0.2925644516944885,0.47598782181739807,9.375e-06
0.3115805387496948,0.47575145959854126,9.375e-06
0.29131585359573364,0.47534117102622986,9.375e-06
0.2924083173274994,0.4757436215877533,9.375e-06
0.29756468534469604,0.4736843407154083,9.375e-06
0.30268171429634094,0.47624558210372925,9.375e-06
0.29735878109931946,0.47555428743362427,4.6875e-06
0.31174254417419434,0.47445914149284363,4.6875e-06
0.3124447762966156,0.4746137261390686,4.6875e-06
0.3040672540664673,0.4746847450733185,4.6875e-06
0.3067816197872162,0.47475728392601013,4.6875e-06
0.30193030834198,0.47469383478164673,4.6875e-06
0.2966195344924927,0.47491908073425293,4.6875e-06
0.2974495589733124,0.47455617785453796,4.6875e-06
0.299238920211792,0.47472575306892395,4.6875e-06
0.2973993420600891,0.47451525926589966,4.6875e-06
0.2954871654510498,0.47412344813346863,4.6875e-06
0.30086857080459595,0.474510133266449,4.6875e-06
0.2931886613368988,0.4747687578201294,4.6875e-06
0.3095596134662628,0.47451332211494446,4.6875e-06
0.3038502633571625,0.4749400019645691,4.6875e-06
0.3076309859752655,0.47548574209213257,4.6875e-06
0.29719996452331543,0.47583654522895813,4.6875e-06
0.29593750834465027,0.4754312336444855,4.6875e-06
0.300945907831192,0.4753984212875366,4.6875e-06
0.3048262596130371,0.4755058288574219,4.6875e-06
0.30095088481903076,0.4758244752883911,4.6875e-06
0.3073442578315735,0.4753545820713043,4.6875e-06
0.2895817458629608,0.47569042444229126,4.6875e-06
0.3014207184314728,0.47518375515937805,4.6875e-06
0.2966587245464325,0.4767991304397583,4.6875e-06
0.2995794713497162,0.47493770718574524,4.6875e-06
0.29142123460769653,0.4753490090370178,4.6875e-06
0.29867351055145264,0.47648197412490845,4.6875e-06
0.3039058744907379,0.4749736189842224,4.6875e-06
0.303888201713562,0.47615161538124084,4.6875e-06
0.2971487045288086,0.47544652223587036,4.6875e-06
0.29088401794433594,0.4760855734348297,4.6875e-06
0.3030987083911896,0.47641000151634216,4.6875e-06
0.3020085096359253,0.47605544328689575,4.6875e-06
0.3043821156024933,0.47544512152671814,4.6875e-06
0.2975386679172516,0.47568947076797485,4.6875e-06
0.3026272654533386,0.4753023386001587,4.6875e-06
0.300845742225647,0.47693219780921936,4.6875e-06
0.3040470480918884,0.47536811232566833,4.6875e-06
0.3053034543991089,0.4753924012184143,4.6875e-06
0.30776217579841614,0.47574952244758606,2.34375e-06
0.29459574818611145,0.47570711374282837,2.34375e-06
0.29639744758605957,0.47522830963134766,2.34375e-06
0.29776665568351746,0.4759988486766815,2.34375e-06
0.3140631318092346,0.47514039278030396,2.34375e-06
0.30117470026016235,0.47627782821655273,2.34375e-06
0.30364134907722473,0.4764207601547241,2.34375e-06
0.30211812257766724,0.47640371322631836,2.34375e-06
0.29613015055656433,0.4750140905380249,2.34375e-06
0.29680120944976807,0.4754548668861389,2.34375e-06
0.292905330657959,0.4749474823474884,2.34375e-06
0.29208430647850037,0.4752972722053528,2.34375e-06
0.2966928780078888,0.47525814175605774,2.34375e-06
0.3117317855358124,0.4755326509475708,2.34375e-06
0.30592554807662964,0.47527629137039185,2.34375e-06
0.2956521511077881,0.474785178899765,2.34375e-06
0.29948052763938904,0.47529447078704834,2.34375e-06
0.3056899607181549,0.475505530834198,2.34375e-06
0.2965015172958374,0.47497934103012085,2.34375e-06
0.30114293098449707,0.4755309224128723,2.34375e-06
0.3051190674304962,0.47570714354515076,2.34375e-06
0.2923256754875183,0.4759947657585144,2.34375e-06
0.297292560338974,0.4761795401573181,2.34375e-06
0.3069259524345398,0.4759579300880432,2.34375e-06
0.3045826852321625,0.47608572244644165,2.34375e-06
0.2999359369277954,0.47716641426086426,2.34375e-06
0.29058682918548584,0.47581517696380615,2.34375e-06
0.29934296011924744,0.47558486461639404,2.34375e-06
0.2942163348197937,0.4763275682926178,2.34375e-06
0.30732932686805725,0.4750165045261383,2.34375e-06
0.2959176301956177,0.4757442772388458,2.34375e-06
0.2982000708580017,0.4761720895767212,2.34375e-06
